Date,Rainfall_mm,Runoff_Volume_m3,Peak_Flow_m3s,Duration_h,Waterlogging_Depth_cm,Soil_Moisture_pct,Infiltration_Rate_mm_h,Impervious_Surface_pct,Drainage_Density_km_km2,Observed_Runoff_m3s,Predicted_Runoff_m3s,Forecast_Error_pct
2023-02-08 15:00:00,11.42,157.5,0.894,1,4.51,33.48,15.88,12.79,0.932,1.088,1.152,5.88
2023-02-08 16:00:00,18.59,141.43,0.577,7,2.51,26.42,38.38,62.15,0.555,0.571,0.515,-9.81
2023-02-08 17:00:00,9.65,554.07,0.709,4,6.11,22.14,32.43,55.65,0.562,0.281,0.3,6.76
2023-02-08 18:00:00,6.26,230.31,0.356,4,3.48,40.18,28.1,17.4,0.197,0.905,0.987,9.06
2023-02-08 19:00:00,9.47,254.65,0.663,5,8.02,39.9,23.12,50.11,0.322,1.839,1.918,4.3
2023-02-08 20:00:00,20.06,467.9,1.187,2,2.98,10.78,10.86,44.17,0.27,1.476,1.545,4.67
2023-02-08 21:00:00,20.05,236.35,0.94,7,7.63,31.33,39.25,16.99,0.63,1.65,1.793,8.67
2023-02-08 22:00:00,7.59,573.63,0.759,3,2.36,22.87,18.13,22.76,0.682,1.757,1.655,-5.81
2023-02-08 23:00:00,19.82,455.86,1.518,2,10.06,24.55,8.74,31.58,1.144,1.948,2.141,9.91
2023-02-09 00:00:00,8.19,378.59,1.798,1,11.31,39.12,22.28,50.45,0.181,1.55,1.635,5.48
2023-02-09 01:00:00,15.02,534.49,1.538,6,1.66,20.84,35.59,46.52,0.76,1.256,1.313,4.54
2023-02-09 02:00:00,12.38,77.28,0.731,4,7.02,43.01,36.06,39.6,0.679,0.794,0.772,-2.77
2023-02-09 03:00:00,6.05,191.38,1.514,1,1.06,16.29,5.38,54.95,0.668,0.445,0.449,0.9
2023-02-09 04:00:00,3.68,305.77,0.389,5,8.97,33.2,36.02,54.27,1.06,1.405,1.448,3.06
2023-02-09 05:00:00,18.92,174.84,0.348,4,3.97,33.52,14.5,45.16,0.326,1.99,2.038,2.41
2023-02-09 06:00:00,22.52,459.15,0.757,3,7.91,18.83,6.36,56.15,0.145,0.988,1.029,4.15
2023-02-09 07:00:00,11.22,555.56,1.635,4,7.76,21.37,34.67,26.73,0.839,1.475,1.352,-8.34
2023-02-09 08:00:00,8.18,283.07,0.568,6,13.87,39.22,35.24,62.28,0.48,1.041,1.011,-2.88
2023-02-09 09:00:00,2.8,238.17,0.22,7,8.24,36.66,25.87,44.97,0.119,0.921,0.909,-1.3
2023-02-09 10:00:00,18.59,578.85,0.35,2,8.74,21.52,25.11,58.45,0.377,0.88,0.838,-4.77
2023-02-09 11:00:00,10.3,294.67,1.732,6,6.02,28.69,33.46,40.51,0.44,1.059,0.99,-6.52
2023-02-09 12:00:00,6.77,318.98,1.304,7,14.24,12.16,32.52,19.2,0.779,0.797,0.739,-7.28
2023-02-09 13:00:00,15.32,243.41,0.581,6,11.66,17.31,36.15,40.26,0.29,1.523,1.482,-2.69
2023-02-09 14:00:00,2.31,550.25,1.155,2,4.28,27.0,24.35,29.12,0.554,1.761,1.759,-0.11
2023-02-09 15:00:00,3.4,362.93,1.102,4,12.66,13.01,38.87,50.34,0.631,1.777,1.622,-8.72
2023-02-09 16:00:00,4.68,469.2,1.345,5,6.49,39.52,39.87,35.93,0.605,0.533,0.581,9.01
2023-02-09 17:00:00,12.11,496.49,0.543,2,12.43,35.13,9.08,59.35,1.171,1.802,1.898,5.33
2023-02-09 18:00:00,9.55,238.02,1.742,2,12.34,43.03,34.73,49.07,0.15,0.749,0.784,4.67
2023-02-09 19:00:00,13.14,288.53,0.688,7,2.83,34.27,22.49,49.5,1.146,0.688,0.643,-6.54
2023-02-09 20:00:00,17.74,516.66,1.419,3,10.52,42.91,18.56,19.12,0.74,1.481,1.512,2.09
2023-02-09 21:00:00,13.47,249.79,0.131,4,4.36,29.41,26.46,68.98,0.975,0.679,0.683,0.59
2023-02-09 22:00:00,27.6,486.66,0.808,2,4.46,31.01,6.96,59.71,0.573,0.201,0.22,9.45
2023-02-09 23:00:00,17.72,567.55,0.768,5,4.45,44.19,22.73,56.29,0.599,0.81,0.85,4.94
2023-02-10 00:00:00,7.58,392.77,1.133,1,10.88,32.47,35.48,26.46,1.067,1.471,1.493,1.5
2023-02-10 01:00:00,5.33,457.9,0.238,4,3.45,11.08,12.47,39.82,1.086,0.721,0.772,7.07
2023-02-10 02:00:00,7.76,492.8,1.601,3,0.01,35.33,19.92,13.91,0.363,1.296,1.207,-6.87
2023-02-10 03:00:00,13.8,514.77,0.514,6,10.73,41.69,37.88,40.0,0.319,1.354,1.223,-9.68
2023-02-10 04:00:00,5.83,267.28,1.386,2,2.57,37.85,20.0,14.48,0.646,1.494,1.551,3.82
2023-02-10 05:00:00,14.07,78.19,1.626,5,1.57,30.43,17.54,40.95,1.09,1.805,1.66,-8.03
2023-02-10 06:00:00,12.97,271.03,1.168,4,3.56,33.5,20.42,47.17,0.455,0.922,0.851,-7.7
2023-02-10 07:00:00,3.64,420.57,1.508,5,5.7,44.66,23.18,30.36,0.817,0.416,0.436,4.81
2023-02-10 08:00:00,17.49,297.69,1.358,5,7.14,13.17,27.12,37.41,0.879,0.706,0.674,-4.53
2023-02-10 09:00:00,10.94,461.93,0.776,7,0.67,33.35,33.02,61.92,0.957,0.921,0.945,2.61
2023-02-10 10:00:00,26.72,246.34,1.637,6,14.56,19.92,20.82,12.06,0.72,1.456,1.578,8.38
2023-02-10 11:00:00,8.21,399.11,0.66,3,10.74,32.4,33.61,56.46,0.543,0.125,0.12,-4.0
2023-02-10 12:00:00,6.53,152.53,1.185,4,4.85,31.27,23.68,16.1,1.164,0.7,0.66,-5.71
2023-02-10 13:00:00,3.21,462.15,1.516,2,4.78,15.37,16.85,7.39,0.772,1.582,1.458,-7.84
2023-02-10 14:00:00,3.17,350.13,0.82,3,6.73,17.24,28.03,17.06,0.901,1.375,1.273,-7.42
2023-02-10 15:00:00,16.1,162.24,0.675,2,9.39,31.76,30.12,54.73,0.479,1.49,1.36,-8.72
2023-02-10 16:00:00,24.97,210.55,0.973,1,2.2,14.49,24.53,31.33,0.837,1.642,1.507,-8.22
2023-02-10 17:00:00,7.68,461.73,1.654,5,2.83,19.28,6.98,61.71,0.384,1.588,1.566,-1.39
2023-02-10 18:00:00,7.29,315.43,1.867,1,12.89,39.23,10.95,39.11,0.37,1.396,1.346,-3.58
2023-02-10 19:00:00,8.79,168.82,1.136,7,3.84,21.45,14.99,6.45,0.886,0.935,0.974,4.17
2023-02-10 20:00:00,18.31,582.0,1.357,5,5.7,27.08,14.89,51.59,0.674,1.969,2.115,7.41
2023-02-10 21:00:00,3.67,443.32,1.816,6,13.07,42.94,28.57,12.17,0.852,1.181,1.248,5.67
2023-02-10 22:00:00,9.97,576.42,0.287,3,9.95,17.95,5.64,56.31,0.396,0.485,0.488,0.62
2023-02-10 23:00:00,16.35,284.91,0.541,2,5.13,23.64,31.45,15.93,0.759,0.656,0.604,-7.93
2023-02-11 00:00:00,12.0,311.31,1.447,7,10.26,31.23,14.29,27.45,0.588,1.418,1.477,4.16
2023-02-11 01:00:00,0.23,543.88,1.665,6,0.3,36.44,15.85,54.48,0.757,1.857,1.806,-2.75
2023-02-11 02:00:00,13.52,338.78,1.728,2,11.03,41.56,23.48,67.03,0.42,0.44,0.404,-8.18
2023-02-11 03:00:00,12.09,439.0,0.889,3,7.31,42.04,12.56,29.14,0.887,0.256,0.274,7.03
2023-02-11 04:00:00,20.72,188.7,0.27,4,12.2,37.18,35.96,58.91,0.987,1.775,1.718,-3.21
2023-02-11 05:00:00,23.67,295.7,0.932,7,14.32,17.99,7.99,17.4,0.386,1.839,1.735,-5.66
2023-02-11 06:00:00,20.03,117.9,0.538,1,13.89,10.87,20.55,57.47,0.431,0.625,0.671,7.36
2023-02-11 07:00:00,8.83,163.29,0.653,1,13.64,23.43,34.73,47.74,0.827,0.817,0.883,8.08
2023-02-11 08:00:00,1.68,50.52,1.567,2,7.68,14.95,26.55,17.53,0.865,1.354,1.31,-3.25
2023-02-11 09:00:00,7.25,71.6,0.244,2,5.4,34.86,15.23,24.66,0.875,0.727,0.706,-2.89
2023-02-11 10:00:00,8.62,587.51,1.672,2,6.98,33.14,19.73,13.57,0.851,1.767,1.795,1.58
2023-02-11 11:00:00,24.76,183.29,0.913,7,10.35,11.54,29.73,29.89,0.532,0.304,0.318,4.61
2023-02-11 12:00:00,4.4,414.82,1.233,3,13.26,39.28,39.06,18.24,0.534,0.172,0.157,-8.72
2023-02-11 13:00:00,2.39,511.5,0.27,4,3.1,18.71,36.26,46.86,0.38,0.496,0.505,1.81
2023-02-11 14:00:00,5.86,352.86,0.741,1,13.77,25.13,16.99,69.64,0.273,0.644,0.702,9.01
2023-02-11 15:00:00,4.62,134.23,0.27,6,12.23,33.38,39.94,5.78,0.862,0.315,0.3,-4.76
2023-02-11 16:00:00,2.15,450.46,1.927,5,14.68,25.03,5.12,40.16,0.203,0.225,0.243,8.0
2023-02-11 17:00:00,7.81,380.14,1.634,7,13.2,25.45,5.97,42.29,1.132,1.536,1.674,8.98
2023-02-11 18:00:00,8.88,452.19,0.973,7,4.2,12.3,33.83,64.42,1.009,0.412,0.393,-4.61
2023-02-11 19:00:00,2.02,473.36,0.525,3,1.59,24.05,11.98,37.89,1.043,1.836,1.929,5.07
2023-02-11 20:00:00,6.49,586.48,1.874,1,1.68,36.77,7.13,40.34,1.097,0.799,0.757,-5.26
2023-02-11 21:00:00,4.36,365.46,0.755,4,4.37,42.03,13.3,35.66,0.549,1.374,1.439,4.73
2023-02-11 22:00:00,9.1,237.9,0.406,3,9.21,24.47,19.91,22.48,1.031,0.528,0.559,5.87
2023-02-11 23:00:00,9.79,406.66,1.17,6,12.06,24.83,30.57,8.64,0.274,0.557,0.529,-5.03
2023-02-12 00:00:00,4.36,87.64,1.893,1,13.49,34.59,26.85,31.56,0.124,1.192,1.243,4.28
2023-02-12 01:00:00,17.39,543.57,0.107,3,9.36,43.0,13.32,8.42,0.963,1.165,1.238,6.27
2023-02-12 02:00:00,8.47,115.66,0.552,1,0.08,19.35,22.61,40.78,0.182,1.561,1.517,-2.82
2023-02-12 03:00:00,4.55,230.31,1.883,1,2.79,25.41,37.42,24.97,1.187,1.54,1.438,-6.62
2023-02-12 04:00:00,1.88,498.66,0.425,7,1.5,37.86,33.53,39.68,0.842,1.374,1.262,-8.15
2023-02-12 05:00:00,10.18,378.52,0.315,4,5.45,31.34,16.31,13.73,0.929,0.953,0.967,1.47
2023-02-12 06:00:00,12.07,266.5,1.183,7,7.52,13.87,39.38,65.62,0.37,1.792,1.963,9.54
2023-02-12 07:00:00,5.59,310.39,1.738,5,0.65,31.97,29.8,63.14,0.841,1.283,1.366,6.47
2023-02-12 08:00:00,9.32,520.0,1.007,4,5.23,16.54,7.19,17.35,0.148,1.981,1.956,-1.26
2023-02-12 09:00:00,23.67,237.0,1.99,1,2.69,27.86,6.23,27.32,1.022,1.657,1.669,0.72
2023-02-12 10:00:00,15.57,528.31,1.39,3,9.71,28.52,10.89,44.88,0.287,0.184,0.176,-4.35
2023-02-12 11:00:00,0.73,98.47,0.241,6,6.96,40.67,30.47,11.22,0.867,0.709,0.661,-6.77
2023-02-12 12:00:00,4.5,477.24,1.986,4,7.43,26.19,11.43,28.05,0.347,1.187,1.183,-0.34
2023-02-12 13:00:00,7.51,516.15,0.875,5,6.42,19.78,22.9,21.32,0.175,1.471,1.46,-0.75
2023-02-12 14:00:00,8.84,150.0,0.646,1,14.34,18.08,8.26,64.51,0.63,1.146,1.151,0.44
2023-02-12 15:00:00,9.47,286.69,1.16,6,3.22,40.6,37.23,60.41,0.286,1.594,1.738,9.03
2023-02-12 16:00:00,11.52,141.02,0.678,4,7.75,15.99,17.04,42.69,0.902,0.637,0.65,2.04
2023-02-12 17:00:00,7.71,438.63,0.264,7,11.04,24.91,36.78,38.82,0.361,0.449,0.458,2.0
2023-02-12 18:00:00,8.46,344.44,0.103,7,8.35,16.55,38.07,65.5,0.477,0.202,0.187,-7.43
2023-02-12 19:00:00,16.12,399.43,0.954,4,13.94,37.07,5.21,65.61,0.724,1.189,1.307,9.92
2023-02-12 20:00:00,10.33,158.07,1.69,4,5.67,26.6,21.24,68.01,0.413,1.408,1.485,5.47
2023-02-12 21:00:00,2.92,166.46,1.187,4,6.96,22.29,5.86,13.15,0.516,0.72,0.774,7.5
2023-02-12 22:00:00,9.05,72.82,1.998,6,1.33,22.64,36.8,15.44,0.997,1.266,1.244,-1.74
2023-02-12 23:00:00,7.53,227.14,0.645,7,9.13,39.83,23.14,48.99,0.297,0.199,0.199,0.0
2023-02-13 00:00:00,1.13,357.86,0.633,3,4.32,29.38,7.62,40.19,0.19,0.289,0.29,0.35
2023-02-13 01:00:00,9.41,521.86,0.404,5,2.4,35.13,8.86,6.2,0.461,1.433,1.345,-6.14
2023-02-13 02:00:00,3.3,416.81,0.412,5,8.17,41.4,18.42,9.03,0.567,0.799,0.829,3.75
2023-02-13 03:00:00,16.29,289.47,0.642,1,7.98,41.56,37.91,62.73,0.697,1.376,1.487,8.07
2023-02-13 04:00:00,11.41,574.22,1.606,2,1.14,21.5,29.25,61.48,0.51,1.68,1.567,-6.73
2023-02-13 05:00:00,2.76,445.58,1.821,3,10.47,43.34,35.37,28.22,0.969,1.72,1.578,-8.26
2023-02-13 06:00:00,15.79,561.59,1.953,7,9.36,10.87,17.83,62.92,0.143,0.427,0.447,4.68
2023-02-13 07:00:00,20.94,340.17,0.541,1,2.84,23.19,6.51,43.59,0.575,1.024,0.978,-4.49
2023-02-13 08:00:00,6.82,192.4,1.774,1,7.04,41.35,39.1,57.38,0.52,1.494,1.531,2.48
2023-02-13 09:00:00,7.5,79.05,0.724,4,10.8,19.61,5.6,32.78,0.812,1.571,1.633,3.95
2023-02-13 10:00:00,14.74,449.35,0.314,2,7.94,19.56,38.17,12.37,1.163,1.591,1.534,-3.58
2023-02-13 11:00:00,19.91,116.72,1.753,7,5.93,20.59,17.9,33.19,0.661,0.534,0.568,6.37
2023-02-13 12:00:00,1.55,216.53,1.309,2,4.84,31.43,5.35,34.72,1.186,0.466,0.471,1.07
2023-02-13 13:00:00,3.09,342.86,0.413,3,9.16,25.34,29.12,40.81,0.432,1.221,1.311,7.37
2023-02-13 14:00:00,5.95,360.43,0.917,2,14.09,35.44,39.32,11.86,0.134,1.508,1.587,5.24
2023-02-13 15:00:00,6.5,380.32,0.646,1,10.08,41.32,38.8,69.44,0.282,0.706,0.758,7.37
2023-02-13 16:00:00,14.45,141.44,1.5,2,1.12,33.6,10.63,20.87,0.535,0.299,0.27,-9.7
2023-02-13 17:00:00,19.98,258.86,0.961,2,6.91,17.16,11.34,17.91,0.448,1.462,1.387,-5.13
2023-02-13 18:00:00,20.98,389.46,1.98,5,13.36,42.64,24.79,39.24,0.207,0.669,0.614,-8.22
2023-02-13 19:00:00,1.51,583.4,0.204,7,1.42,19.26,27.31,39.92,0.576,0.416,0.411,-1.2
2023-02-13 20:00:00,4.14,450.2,0.775,7,14.83,15.25,30.88,33.59,0.472,0.381,0.411,7.87
2023-02-13 21:00:00,5.06,557.43,1.016,1,14.24,13.15,11.34,55.17,0.235,0.698,0.693,-0.72
2023-02-13 22:00:00,4.12,469.22,1.056,6,1.17,29.72,38.57,38.58,0.426,1.226,1.312,7.01
2023-02-13 23:00:00,11.38,375.44,0.7,2,14.0,13.98,27.36,44.63,1.075,0.781,0.754,-3.46
2023-02-14 00:00:00,12.38,155.61,1.486,2,5.45,14.86,34.65,52.04,0.432,0.139,0.135,-2.88
2023-02-14 01:00:00,8.37,416.68,1.762,4,12.67,20.5,23.9,6.63,0.885,0.284,0.306,7.75
2023-02-14 02:00:00,7.78,392.86,1.884,7,6.28,19.86,19.5,42.09,0.773,0.652,0.642,-1.53
2023-02-14 03:00:00,6.17,381.36,1.63,2,6.61,31.15,39.2,62.47,0.57,1.353,1.431,5.76
2023-02-14 04:00:00,6.77,319.38,1.716,7,9.51,38.59,25.37,6.13,0.363,0.287,0.272,-5.23
2023-02-14 05:00:00,23.5,340.76,1.146,2,11.62,36.65,35.34,31.34,0.506,1.165,1.27,9.01
2023-02-14 06:00:00,13.69,233.94,1.669,5,0.51,19.19,38.37,65.2,0.751,0.328,0.333,1.52
2023-02-14 07:00:00,6.36,335.62,0.677,1,8.9,18.59,28.64,27.96,0.486,0.502,0.528,5.18
2023-02-14 08:00:00,7.66,158.66,0.857,7,2.8,43.8,24.21,34.82,0.336,0.427,0.392,-8.2
2023-02-14 09:00:00,11.57,492.85,0.702,3,5.19,10.29,5.12,68.8,0.228,0.228,0.228,0.0
2023-02-14 10:00:00,2.76,152.18,0.988,1,5.22,40.79,6.4,17.96,1.068,1.376,1.486,7.99
2023-02-14 11:00:00,9.29,96.73,0.643,4,7.04,16.99,12.03,9.24,0.584,0.98,1.054,7.55
2023-02-14 12:00:00,13.17,289.94,1.927,1,5.01,43.15,11.51,60.86,0.788,1.679,1.527,-9.05
2023-02-14 13:00:00,12.0,412.07,0.694,2,1.61,21.98,13.92,61.45,0.639,0.288,0.277,-3.82
2023-02-14 14:00:00,4.21,290.74,0.286,4,2.18,25.41,15.67,35.69,1.06,0.375,0.371,-1.07
2023-02-14 15:00:00,4.93,202.21,1.101,1,0.5,34.75,17.6,38.42,0.702,0.682,0.637,-6.6
2023-02-14 16:00:00,0.97,356.99,0.208,4,7.05,30.57,19.72,59.33,0.629,1.555,1.627,4.63
2023-02-14 17:00:00,14.15,240.85,0.31,3,14.32,21.13,8.46,53.01,1.117,0.681,0.638,-6.31
2023-02-14 18:00:00,30.17,563.08,0.517,1,1.74,29.38,6.48,22.23,0.892,0.876,0.849,-3.08
2023-02-14 19:00:00,3.7,557.45,0.982,7,14.19,35.57,28.59,6.1,0.223,0.673,0.695,3.27
2023-02-14 20:00:00,17.65,326.3,0.923,7,11.0,11.48,23.81,36.18,0.295,0.252,0.251,-0.4
2023-02-14 21:00:00,28.44,230.34,1.619,6,9.56,10.39,20.55,60.83,0.966,1.885,1.975,4.77
2023-02-14 22:00:00,5.68,455.42,1.505,2,9.68,26.03,27.21,63.23,1.019,1.142,1.247,9.19
2023-02-14 23:00:00,7.67,70.19,0.91,4,12.4,14.61,33.97,67.15,0.7,1.597,1.475,-7.64
2023-02-15 00:00:00,10.08,311.12,0.734,6,1.6,33.25,19.97,62.17,0.71,1.351,1.408,4.22
2023-02-15 01:00:00,11.73,234.98,0.701,6,7.57,17.49,27.44,42.7,0.795,1.077,1.019,-5.39
2023-02-15 02:00:00,10.48,556.29,1.571,5,10.46,25.15,38.38,33.9,0.583,0.27,0.265,-1.85
2023-02-15 03:00:00,6.05,56.6,0.199,4,8.8,16.92,34.39,55.37,0.848,1.321,1.198,-9.31
2023-02-15 04:00:00,13.02,354.05,0.124,6,12.49,29.2,19.91,53.09,0.219,0.395,0.366,-7.34
2023-02-15 05:00:00,6.17,457.36,1.612,5,1.08,14.06,27.57,39.98,1.157,0.887,0.855,-3.61
2023-02-15 06:00:00,11.01,316.76,1.007,6,10.36,10.81,11.2,10.68,0.925,1.295,1.254,-3.17
2023-02-15 07:00:00,8.15,96.97,0.349,2,8.01,11.79,24.62,65.2,0.794,1.586,1.713,8.01
2023-02-15 08:00:00,1.33,584.85,0.548,3,5.69,43.4,39.35,34.61,0.448,1.402,1.47,4.85
2023-02-15 09:00:00,19.42,334.91,1.872,5,5.1,14.98,23.14,28.62,0.277,1.376,1.506,9.45
2023-02-15 10:00:00,5.05,387.8,1.733,3,9.31,34.8,37.47,45.92,0.55,0.383,0.391,2.09
2023-02-15 11:00:00,20.73,180.14,1.449,4,13.36,12.38,19.26,48.8,0.828,0.758,0.719,-5.15
2023-02-15 12:00:00,17.18,315.92,1.016,2,7.44,13.79,39.96,18.69,0.797,0.182,0.176,-3.3
2023-02-15 13:00:00,9.86,286.03,1.089,5,12.37,27.81,25.27,59.4,0.521,1.467,1.414,-3.61
2023-02-15 14:00:00,12.17,91.19,1.953,4,6.03,26.27,6.48,23.85,0.775,1.91,1.844,-3.46
2023-02-15 15:00:00,13.23,108.39,1.935,6,1.54,43.31,25.54,17.13,0.995,0.602,0.623,3.49
2023-02-15 16:00:00,7.12,510.61,0.509,7,0.92,43.07,14.61,31.42,0.129,0.267,0.269,0.75
2023-02-15 17:00:00,7.39,181.9,1.641,1,0.77,37.29,6.14,52.49,0.596,1.004,0.981,-2.29
2023-02-15 18:00:00,12.78,157.23,0.475,4,5.7,31.07,33.73,67.75,0.934,1.728,1.607,-7.0
2023-02-15 19:00:00,8.21,327.7,0.506,3,5.06,25.92,14.65,57.6,0.701,1.149,1.039,-9.57
2023-02-15 20:00:00,6.07,472.81,1.385,2,10.77,22.47,32.88,66.12,0.817,0.189,0.178,-5.82
2023-02-15 21:00:00,4.27,84.07,0.87,2,11.14,43.15,15.09,14.14,0.668,1.951,1.798,-7.84
2023-02-15 22:00:00,11.25,367.24,1.87,4,0.76,31.1,11.8,9.63,1.191,1.674,1.77,5.73
2023-02-15 23:00:00,4.91,115.57,0.269,6,3.32,30.27,39.09,41.25,0.16,0.35,0.323,-7.71
2023-02-16 00:00:00,15.23,70.05,1.072,1,4.11,18.12,17.66,23.87,0.64,1.851,1.934,4.48
2023-02-16 01:00:00,16.12,79.01,1.845,3,8.21,11.63,26.05,58.82,0.201,0.956,0.934,-2.3
2023-02-16 02:00:00,12.1,508.79,1.818,4,2.17,43.08,26.35,48.68,0.276,0.807,0.738,-8.55
2023-02-16 03:00:00,13.94,114.88,0.397,4,2.01,20.98,24.62,68.1,0.521,0.976,1.037,6.25
2023-02-16 04:00:00,12.13,74.83,0.797,7,14.16,25.49,37.01,21.56,0.271,1.686,1.713,1.6
2023-02-16 05:00:00,14.64,290.84,1.276,2,12.06,14.01,28.61,36.58,1.16,1.353,1.281,-5.32
2023-02-16 06:00:00,14.21,514.2,0.403,3,2.71,39.29,19.13,37.58,1.141,0.213,0.23,7.98
2023-02-16 07:00:00,10.81,194.32,1.939,1,6.1,10.97,35.18,20.55,0.47,1.919,1.744,-9.12
2023-02-16 08:00:00,17.33,281.94,1.838,2,5.33,39.19,11.34,43.36,0.804,0.381,0.358,-6.04
2023-02-16 09:00:00,7.32,71.96,0.417,4,11.87,14.91,24.05,33.81,0.687,1.517,1.593,5.01
2023-02-16 10:00:00,4.39,296.99,0.33,2,7.65,41.03,38.27,34.04,0.997,1.309,1.364,4.2
2023-02-16 11:00:00,4.19,367.69,0.262,2,1.92,35.54,26.89,28.58,0.79,0.456,0.437,-4.17
2023-02-16 12:00:00,6.5,364.0,1.828,5,11.08,15.76,33.59,6.1,0.1,0.424,0.387,-8.73
2023-02-16 13:00:00,1.11,232.83,0.468,2,5.95,29.8,27.87,38.94,0.939,1.754,1.88,7.18
2023-02-16 14:00:00,9.79,223.54,0.891,6,3.94,20.94,34.38,26.79,0.922,0.897,0.864,-3.68
2023-02-16 15:00:00,13.35,108.64,0.953,2,5.63,16.24,38.06,5.09,0.661,1.344,1.262,-6.1
2023-02-16 16:00:00,15.97,251.74,1.238,6,7.47,40.07,14.55,25.02,1.093,1.058,1.061,0.28
2023-02-16 17:00:00,1.67,104.72,0.236,3,5.15,24.12,10.94,23.11,1.099,1.482,1.604,8.23
2023-02-16 18:00:00,4.32,471.63,0.531,2,3.63,23.95,21.94,30.57,0.676,1.011,0.919,-9.1
2023-02-16 19:00:00,14.92,581.45,1.87,1,5.98,15.95,29.57,13.57,0.769,0.646,0.68,5.26
2023-02-16 20:00:00,7.14,583.54,1.826,6,0.29,23.41,12.95,38.0,1.196,0.79,0.801,1.39
2023-02-16 21:00:00,13.14,525.79,1.584,6,11.59,40.51,5.14,50.01,0.429,1.732,1.706,-1.5
2023-02-16 22:00:00,2.62,380.44,0.137,4,2.56,22.71,17.0,45.96,0.457,0.989,1.037,4.85
2023-02-16 23:00:00,20.56,435.48,0.721,3,0.66,43.31,38.91,57.24,0.301,0.506,0.553,9.29
2023-02-17 00:00:00,2.42,206.86,1.293,2,9.81,43.12,29.32,34.38,1.085,1.876,1.774,-5.44
2023-02-17 01:00:00,9.58,396.92,0.623,7,11.61,15.07,19.05,38.74,0.919,1.614,1.499,-7.13
2023-02-17 02:00:00,9.76,300.61,1.828,1,12.21,16.21,11.74,57.68,0.216,0.206,0.223,8.25
2023-02-17 03:00:00,5.55,315.11,1.304,4,7.4,40.19,17.46,32.8,1.18,1.998,2.066,3.4
2023-02-17 04:00:00,11.8,466.78,0.237,3,3.08,23.75,10.94,50.6,0.904,1.42,1.402,-1.27
2023-02-17 05:00:00,12.04,205.06,1.827,6,11.06,10.15,8.72,33.25,1.036,0.405,0.411,1.48
2023-02-17 06:00:00,11.13,224.92,1.92,1,10.5,19.59,36.74,32.15,0.153,0.551,0.578,4.9
2023-02-17 07:00:00,5.46,558.55,0.248,2,3.69,30.92,39.92,54.41,0.655,1.416,1.493,5.44
2023-02-17 08:00:00,4.61,80.92,1.111,7,13.55,37.97,10.74,16.36,0.868,1.582,1.715,8.41
2023-02-17 09:00:00,5.96,317.1,0.676,5,1.57,14.67,6.91,27.01,0.697,0.554,0.546,-1.44
2023-02-17 10:00:00,4.07,552.04,0.846,5,14.74,13.87,16.54,19.57,0.833,0.588,0.564,-4.08
2023-02-17 11:00:00,17.87,385.7,0.441,3,12.9,42.27,21.16,28.34,1.0,0.684,0.703,2.78
2023-02-17 12:00:00,6.39,350.52,1.198,7,10.32,36.29,12.17,19.97,0.512,1.236,1.215,-1.7
2023-02-17 13:00:00,9.38,187.36,1.92,1,14.08,30.64,15.55,42.66,1.034,0.426,0.434,1.88
2023-02-17 14:00:00,14.87,238.8,1.056,4,10.83,36.92,12.03,56.88,0.279,0.298,0.293,-1.68
2023-02-17 15:00:00,3.9,518.63,0.258,1,2.86,25.01,32.1,56.13,0.398,1.39,1.294,-6.91
2023-02-17 16:00:00,2.32,357.57,1.278,7,6.63,36.55,29.94,28.69,0.148,1.58,1.57,-0.63
2023-02-17 17:00:00,4.08,333.11,0.746,6,1.07,23.01,27.22,69.27,0.501,1.052,1.092,3.8
2023-02-17 18:00:00,10.15,104.77,1.726,5,5.84,18.54,18.55,43.6,0.518,0.791,0.838,5.94
2023-02-17 19:00:00,9.65,58.82,0.926,3,11.12,35.52,36.82,30.96,0.986,0.921,0.92,-0.11
2023-02-17 20:00:00,11.12,580.03,0.466,2,5.8,24.69,38.93,59.31,0.818,0.838,0.782,-6.68
2023-02-17 21:00:00,7.68,257.34,0.463,1,4.95,44.35,11.08,52.44,0.58,1.924,1.891,-1.72
2023-02-17 22:00:00,0.42,381.77,1.561,5,8.93,22.23,12.81,53.7,0.817,1.559,1.648,5.71
2023-02-17 23:00:00,7.5,93.84,0.605,4,13.08,42.26,23.4,17.75,0.158,0.495,0.486,-1.82
2023-02-18 00:00:00,16.25,425.71,1.558,3,0.71,42.65,8.19,35.44,0.298,0.83,0.863,3.98
2023-02-18 01:00:00,19.13,562.91,0.491,2,5.78,18.46,20.28,61.02,0.79,1.134,1.136,0.18
2023-02-18 02:00:00,8.92,366.62,0.711,1,2.37,37.94,25.36,37.76,0.806,1.265,1.2,-5.14
2023-02-18 03:00:00,9.67,119.36,0.984,4,10.43,25.16,23.27,49.42,0.952,0.99,1.049,5.96
2023-02-18 04:00:00,12.97,369.95,1.892,2,1.59,42.11,16.58,43.22,0.543,1.639,1.503,-8.3
2023-02-18 05:00:00,18.77,471.49,1.87,6,9.97,25.75,23.99,59.75,0.895,1.558,1.566,0.51
2023-02-18 06:00:00,8.34,273.53,0.493,5,4.29,36.05,38.56,23.5,0.852,1.06,0.998,-5.85
